ApsimVersion = 7.9 r0
Title = Masarik_CS_112N
           Date           year     AnnualRain  InSeason_Rain         n_rate AnnualTileDrainage AnnualTileNleaching NitrateFlowTile SoybeanAnnualYield_BuAc MaizeAnnualYield_BuAc
   (dd/mm/yyyy)         (year)           (mm)           (mm)             ()               (mm)             (kg/ha)              ()                      ()                    ()
     31/12/1994           1994        952.000        650.000        112.000            367.085                15.2           4.131                  33.789                 0.000
     31/12/1995           1995        922.000        545.000        112.000            265.820                27.2          10.237                   0.000               129.624
     31/12/1996           1996        824.000        532.000        112.000            424.791                43.3          10.187                  50.416                 0.000
     31/12/1997           1997        818.000        564.000        112.000            236.213                19.2           8.123                   0.000                97.499
     31/12/1998           1998       1023.000        561.000        112.000            464.013                44.7           9.629                  59.399                 0.000
     31/12/1999           1999        965.000        539.000        112.000            261.999                12.1           4.603                   0.000               197.141
     31/12/2000           2000       1108.000        785.000        112.000            514.845                10.4           2.020                  29.380                 0.000
     31/12/2001           2001       1148.000        773.000        112.000            310.992                11.8           3.804                   0.000               145.928
     31/12/2002           2002        745.000        409.000        112.000            350.336                12.0           3.440                  63.468                 0.000
     31/12/2003           2003        904.000        416.000        112.000            270.965                 5.2           1.931                   0.000               185.297
     31/12/2004           2004       1072.000        722.000        112.000            546.464                 5.5           1.014                  51.112                 0.000
     31/12/2005           2005        739.000        439.000        112.000            217.479                 2.8           1.304                   0.000               227.855
     31/12/2006           2006       1081.000        679.000        112.000            530.381                 7.6           1.428                  62.638                 0.000
     31/12/2007           2007       1127.000        733.000        112.000            326.580                 2.2           0.688                   0.000               195.276
     31/12/2008           2008       1272.000        713.000        112.000            614.128                 8.2           1.328                  40.511                 0.000
     31/12/2009           2009       1009.000        516.000        112.000            339.516                 2.2           0.659                   0.000               143.983
     31/12/2010           2010       1110.000        831.000        112.000            518.459                 3.4           0.649                  45.132                 0.000
     31/12/2011           2011        867.000        407.000        112.000            290.425                10.3           3.535                   0.000               183.148
     31/12/2012           2012        705.500        378.000        112.000            272.460                 9.1           3.353                  71.239                 0.000
     31/12/2013           2013       1051.000        525.000        112.000            341.957                 9.4           2.743                   0.000               173.228
     31/12/2014           2014        914.000        546.000        112.000            455.001                 3.3           0.716                  49.543                 0.000
     31/12/2015           2015       1014.000        591.000        112.000            264.280                 6.2           2.342                   0.000               211.347
     31/12/2016           2016       1138.500        832.000        112.000            504.623                 8.7           1.722                  55.369                 0.000
     31/12/2017           2017        939.000        509.000        112.000            277.423                10.1           3.655                   0.000               170.672
     31/12/2018           2018       1193.000        767.000        112.000            564.500                 8.1           1.440                  50.592                 0.000
     31/12/2019           2019       1246.000        719.000        112.000            382.955                12.9           3.358                   0.000               127.476
