ApsimVersion = 7.9 r0
Title = Gold_SC_300N
           Date           year     AnnualRain  InSeason_Rain         n_rate AnnualTileDrainage AnnualTileNleaching NitrateFlowTile SoybeanAnnualYield_BuAc MaizeAnnualYield_BuAc
   (dd/mm/yyyy)         (year)           (mm)           (mm)             ()               (mm)             (kg/ha)              ()                      ()                    ()
     31/12/1994           1994        910.000        541.000        300.000            201.872                16.3           8.082                   0.000                32.574
     31/12/1995           1995        731.000        356.000        300.000            101.004                 3.5           3.486                  51.999                 0.000
     31/12/1996           1996        968.000        504.000        300.000            150.354                 4.5           2.994                   0.000               135.150
     31/12/1997           1997        780.000        435.000        300.000            112.044                 3.1           2.777                  46.015                 0.000
     31/12/1998           1998        710.000        284.000        300.000            141.946                 3.3           2.322                   0.000               109.733
     31/12/1999           1999        796.000        454.000        300.000            103.924                 7.5           7.192                  58.922                 0.000
     31/12/2000           2000        898.000        525.000        300.000            100.775                17.6          17.505                   0.000               130.488
     31/12/2001           2001        791.000        517.000        300.000            137.108                12.7           9.244                  47.550                 0.000
     31/12/2002           2002        807.000        432.000        300.000             51.463                 3.1           5.952                   0.000               158.923
     31/12/2003           2003        709.000        292.000        300.000            118.373                14.6          12.305                  58.935                 0.000
     31/12/2004           2004        863.000        497.000        300.000            132.749                16.1          12.098                   0.000               145.230
     31/12/2005           2005        797.000        417.000        300.000            131.707                24.6          18.704                  53.475                 0.000
     31/12/2006           2006       1062.000        629.000        300.000            199.347                33.2          16.673                   0.000               167.764
     31/12/2007           2007        820.000        481.000        300.000             97.080                16.5          17.042                  61.337                 0.000
     31/12/2008           2008       1033.000        587.000        300.000            177.256                22.7          12.791                   0.000               138.418
     31/12/2009           2009        861.000        451.000        300.000            143.577                23.7          16.539                  34.976                 0.000
     31/12/2010           2010        678.000        451.000        300.000             44.191                 7.3          16.487                   0.000               141.935
     31/12/2011           2011        979.000        523.000        300.000            173.979                42.9          24.666                  58.770                 0.000
     31/12/2012           2012        823.500        530.000        300.000             76.368                11.4          14.942                   0.000               103.726
     31/12/2013           2013        967.000        436.000        300.000            209.118                60.4          28.873                  13.992                 0.000
     31/12/2014           2014        950.000        527.000        300.000            100.431                26.6          26.437                   0.000               108.386
     31/12/2015           2015        813.000        537.000        300.000             52.508                11.6          22.111                  44.821                 0.000
     31/12/2016           2016        956.000        463.000        300.000            138.297                20.8          15.009                   0.000               157.456
     31/12/2017           2017        946.000        443.000        300.000            193.519                44.3          22.887                  51.543                 0.000
     31/12/2018           2018        868.000        459.000        300.000            139.059                20.7          14.860                   0.000               101.512
     31/12/2019           2019       1070.000        541.000        300.000            199.118                34.8          17.469                  51.558                 0.000
